DATE,AAPL,AMZN,CSCO,DELL,EBAY,GOOG,HPQ,IBM,INTC,MSFT,ORCL,YHOO,MARKET,CASH
731554,-0.012533,-0.014743,-0.006198,-0.010327,-0.00929,NaN,-0.044722,-0.017838,-0.031512,-0.002998,-0.028144,-0.035714,-0.000298,4.65E-05
731555,-0.022712,-0.03463,-0.022176,-0.017391,-0.005861,NaN,-0.005988,-0.007528,-0.036096,-0.021224,-0.032579,-0.01135,-0.013112,4.65E-05
731556,0.021873,0.001329,0.004961,0.014159,0.010169,NaN,0.031216,-0.008909,-0.013186,0.002349,0.055192,0.01148,0.002608,4.61E-05
731559,-0.013378,-0.041132,-0.047955,-0.038743,-0.015611,NaN,-0.042485,-0.033163,-0.055051,-0.034974,-0.066489,-0.059737,-0.019936,4.68E-05
731560,0.035932,0.008303,0.031852,0.014887,0.01082,NaN,0.036051,0.015203,0.025452,0.008967,0.016144,0.033672,0.011903,4.61E-05
731561,0.013743,0.012351,-0.005743,-0.007156,-0.008944,NaN,-0.02409,0.007921,0.001655,0.012035,0.056075,0.011678,0.001903,4.61E-05
731562,-0.019367,0.007682,0.018773,-0.011532,0.016866,NaN,0.029073,-0.015594,0.001652,-0.008965,0.007965,0.074119,-0.005907,4.61E-05
731563,-0.026333,-0.005381,-0.050319,-0.029165,-0.019206,NaN,-0.009595,-0.00212,-0.033535,-0.030829,-0.064969,-0.015837,-0.012262,4.61E-05
731566,0.004057,0.014878,0.022388,0.034923,0.027741,NaN,0.02422,0.02025,0.036405,0.037714,0.061033,-0.005747,0.023033,4.68E-05
731567,0.015488,-0.002221,-0.00292,-0.012337,0.011692,NaN,0.002111,-0.01605,-0.018112,-0.002203,-0.024779,0.012717,-0.010665,4.65E-05
731568,-0.03382,-0.016028,-0.032211,-0.018369,-0.010273,NaN,-0.007372,-0.014693,-0.042482,-0.015269,-0.03539,-0.041096,-0.010254,4.61E-05
731569,-0.025395,-0.018552,-0.016641,0.003368,-0.009226,NaN,0.005305,-0.00594,-0.007589,-0.007846,0.034807,-0.005357,-0.009258,4.61E-05
731570,-0.004225,0.011065,0.020769,0.022007,0.01615,NaN,-0.002111,0.014366,0.000588,-0.001318,-0.023636,0.022142,0.017516,4.61E-05
731573,0.024752,0.014136,0.012811,0.006934,0.003723,NaN,-0.012163,0.00589,0.011758,0.0181,0.029795,0.037471,-0.002119,4.53E-05
731574,-0.008972,-0.016187,-0.006696,-0.001812,-0.005849,NaN,-0.013919,-0.00623,-0.024985,-0.003333,-0.006329,-0.019752,-0.00532,4.53E-05
731576,0.002786,-0.072212,-0.018727,-0.00581,-0.029846,NaN,-0.007058,-0.015797,-0.005364,-0.00799,-0.014559,-0.02418,-0.001834,4.49E-05
731577,-0.023611,-0.070936,-0.00687,-0.013148,-0.008579,NaN,-0.019136,-0.014522,-0.017376,-0.007867,-0.003693,-0.021829,-0.014975,4.42E-05
731580,0.000711,0.020679,-0.003075,-0.004441,0.011189,NaN,-0.027871,-0.014349,-0.039024,-0.004153,0.013902,-0.006031,0.003501,4.65E-05
731581,0.018479,-0.018701,0.010023,-0.005948,0.00059,NaN,-0.004587,0.016393,-0.012056,-0.019905,-0.012797,-0.007888,0.001119,4.65E-05
731583,0.032798,0.035998,0.041221,0.036275,0.02256,NaN,0.048387,0.039613,0.071933,0.039072,0.037963,0.076453,0.032163,4.65E-05
731584,0.006757,0.048544,0.019795,0.002887,0.008363,NaN,0.02033,0.013404,-0.008987,0.001303,0.031222,0.028409,-0.000677,4.65E-05
731587,0,0.008772,0.020848,0.020151,0.043901,NaN,0.058158,0.02376,0.038694,0.018219,0.034602,0.046409,0.019983,4.61E-05
731588,-0.003356,0.041063,0.028169,0.010582,-0.00589,NaN,0.015267,0.028831,0.010477,0.018806,0.061037,0.011088,-0.003759,4.53E-05
731589,-0.020202,-0.024594,-0.010959,-0.011518,-0.009784,NaN,-0.022556,-0.021047,-0.039171,-0.027957,-0.044917,-0.020888,-0.016413,4.53E-05
731590,0.008935,0.020457,0.035319,-0.000706,0.0231,NaN,0.050256,0.033377,0.022782,0.028945,0.073432,0.0368,0.021043,4.57E-05
731591,0.002725,-0.006061,0.01806,-0.040636,-0.002176,NaN,0.018066,0.007816,0.021102,0.001971,0.004612,0.028807,0.000992,4.57E-05
731594,-0.006114,0.033771,0.003942,-0.043094,0.008315,NaN,-0.023501,-0.001939,-0.002296,0.008405,-0.010712,-0.0165,0.000125,4.61E-05
731595,-0.001367,0.03176,0.019634,0.016166,0.002839,NaN,0.011788,0.012227,0.02359,0.010286,0.013921,0.001525,0.006446,4.53E-05
731596,-0.01232,-0.020668,-0.025674,-0.016667,-0.009167,NaN,-0.01699,-0.011176,-0.024733,-0.012287,-0.044241,-0.006091,-0.013507,4.57E-05
731597,0.013167,-0.021105,-0.018445,-0.013867,-0.030612,NaN,-0.01284,-0.017582,-0.008646,-0.01635,-0.028731,-0.04239,-0.002627,4.49E-05
731598,-0.035568,-0.018349,-0.051678,-0.030078,0.050526,NaN,-0.038019,-0.0552,-0.05,-0.07028,-0.059984,-0.020267,-0.012777,4.49E-05
731602,-0.005674,-0.014953,0.003539,-0.003222,0.012158,NaN,-0.015601,-0.009348,-0.00306,-0.002526,0.011364,-0.024496,-0.016752,4.53E-05
731603,-0.009986,0.004269,-0.015515,-0.007677,-0.0066,NaN,0.001057,-0.01043,-0.002455,-0.006429,0.004322,0.03125,-0.014378,4.46E-05
731604,0.020893,0.029287,0.045129,0.026466,0.005846,NaN,0.034301,0.016939,0.025846,0.025098,0.072289,0.032468,0.006099,4.46E-05
731605,-0.026112,0.014686,-0.050034,-0.032923,-0.005548,NaN,-0.043367,-0.025416,-0.04919,-0.04648,-0.055377,-0.015723,-0.028492,4.42E-05
731608,0.023913,-0.014925,-0.010823,-0.015587,-0.021121,NaN,-0.020267,-0.007216,0.001893,-0.013641,0.013594,-0.035676,-0.017396,4.46E-05
731609,0.031847,-0.007346,0.037199,0.03375,-0.003528,NaN,0.022319,0.021551,0.009446,-0.007118,0.003353,0.028161,0.012426,4.49E-05
731610,0.024005,0.021277,-0.009845,0.020959,0.020428,NaN,0.027157,0.002621,0.039301,0.022327,0.004177,0.011278,0.002704,4.49E-05
731611,-0.040857,-0.011775,-0.014915,-0.045401,-0.009742,NaN,-0.056506,-0.025149,-0.052821,-0.03346,-0.022463,-0.039299,-0.020249,4.49E-05
731612,0.002793,0.001375,-0.036049,-0.013234,0.012938,NaN,-0.043407,-0.001277,-0.007605,-0.016169,0.02383,0.006081,0.013678,4.49E-05
731615,0.020891,0.014188,0.008227,0.004191,-0.014902,NaN,0.004021,-0.000256,0.007663,0.023177,-0.001663,-0.012637,0.006955,4.49E-05
731616,-0.004093,-0.004964,-0.020772,0.019616,-0.012696,NaN,0.001144,-0.013942,-0.008872,-0.025535,-0.023314,-0.012243,-0.011904,4.42E-05
731617,-0.010274,0.005442,0,-0.010643,0.005882,NaN,-0.022286,0.002205,-0.002558,-0.007608,-0.017903,0.002254,-0.003218,4.49E-05
731618,-0.001384,-0.003608,0.00303,-0.006206,-0.005032,NaN,-0.004676,0.005177,-0.010911,0.009796,0.000868,0.00787,-0.006674,4.46E-05
731619,-0.019404,-0.029425,-0.029456,-0.02831,-0.010798,NaN,-0.032296,-0.00529,-0.023361,-0.017714,-0.016479,-0.021751,-0.008206,4.46E-05
731622,0.014134,-0.001866,0.023346,-0.020566,0.016443,NaN,0.009709,0.010506,0.014618,0.017175,0.036155,0.021665,0.007105,4.46E-05
731623,0,-0.028972,0.024335,0.016623,-0.002175,NaN,0.01262,-0.006674,0.004584,-0.01984,0.013617,0.020647,-0.009722,4.49E-05
731624,0.002787,0.016843,-0.020045,-0.012909,-0.000817,NaN,-0.01365,-0.0115,-0.012386,0,-0.034425,-0.006561,-0.009883,4.49E-05
731625,0.010424,-0.050639,0.008333,0.013514,-0.000545,NaN,0.019856,-0.008366,0.025083,0.011843,0.003478,-0.006604,-0.000888,4.46E-05
731626,0.008941,0,0.027799,0.108387,0.023192,NaN,0.049558,0.02096,0.039923,0.027878,0.013865,0.047091,0.020507,4.49E-05
731630,0.0409,0.066301,0.046053,0.027939,0.019867,NaN,0.036537,0.024274,0.035913,0.03354,0.061538,0.031217,0.016904,4.53E-05
731631,-0.027505,-0.00935,0.007687,-0.014345,0.006537,NaN,-0.034165,0.002269,0.002989,-0.014022,-0.008052,-0.005644,-0.004184,4.49E-05
731632,-0.005387,0.008023,-0.011096,0.008809,-0.002598,NaN,0.003369,-0.004528,0.010727,-0.015899,-0.000812,0.017544,-0.010705,4.53E-05
731633,0.015572,0.019663,0.028752,0.018983,0.020315,NaN,0.016788,0.010107,-0.010024,0.020298,0.006499,0.005578,0.013033,4.53E-05
731636,-0.017333,0,-0.017042,-0.017139,-0.007658,NaN,-0.023115,-0.017386,-0.01489,-0.022737,-0.046005,-0.008069,-0.019939,4.61E-05
731637,0.018996,0.004591,-0.023578,0.004928,-0.001286,NaN,0.024225,0.006492,0.011487,0.004985,0.010152,0.016777,0.006523,4.57E-05
731638,-0.034621,-0.010969,-0.040483,-0.027537,-0.012492,NaN,-0.154565,-0.021121,-0.029289,-0.023977,-0.019263,-0.0145,-0.012796,4.61E-05
731639,0.024828,-0.000924,0.017765,0.028317,0.00952,NaN,0.011061,-0.00155,0.028325,-0.001271,0.015371,0.018772,0.009993,4.61E-05
731640,0.010094,0.018039,0.016727,0.016975,0.013047,NaN,0.019949,0.00867,0.032934,0.005089,0.005887,0.038347,0.000773,4.57E-05
731643,-0.023984,-0.009087,-0.018598,-0.018546,-0.011094,NaN,0.000631,-0.007954,-0.034203,-0.006751,-0.022575,-0.044604,-0.006745,4.57E-05
731644,-0.006143,0.021091,-0.00656,-0.012472,0.006834,NaN,-0.020177,-0.008147,-0.002401,-0.019966,-0.005133,-0.00251,-0.016967,4.53E-05
731645,0.004121,0.006736,0.00807,0.021049,0.010118,NaN,0.001287,0.013429,0.021661,0.016038,-0.039553,0.00151,0.00951,4.49E-05
731646,-0.004104,0.012043,-0.018923,-0.025487,-0.000127,NaN,-0.000643,-0.008491,-0.018846,-0.007253,-0.000895,-0.023116,-0.013068,4.49E-05
731647,-0.00206,0.01234,-0.017804,0.028077,0.013188,NaN,0.016077,0.010769,-0.039016,0.012462,-0.008961,0.009259,0.008605,4.27E-05
731650,-0.011012,-0.003918,-0.017372,-0.029181,-0.005507,NaN,-0.01962,-0.028241,-0.006871,-0.025891,-0.027125,-0.021916,-0.022203,4.12E-05
731651,-0.009743,-0.004371,0.000769,-0.008092,-0.007425,NaN,-0.005165,-0.004624,-0.003145,-0.006536,-0.007435,-0.011985,-0.005774,4.19E-05
731652,-0.000703,0.025461,-0.025346,0.01049,0.002409,NaN,0.010383,-0.002256,0.020189,0.025877,0.029963,0.012131,0.004527,4.19E-05
731653,0.035162,0.045377,0.057526,0.033833,0.048697,NaN,-0.036609,0.043496,0.072975,0.054724,0.084545,0.055237,0.035709,4.27E-05
731654,0.004076,0.011876,-0.00149,-0.014504,0.012061,NaN,0.044,0.007011,-0.010375,0.007702,0.000838,0.021728,0.004853,4.31E-05
731657,0.015562,0.074464,0.054478,0.062642,0.036825,NaN,0.052363,0.043797,0.051835,0.043041,0.033501,0.081682,0.03598,4.38E-05
731658,-0.000666,0.008663,0.004954,-0.003551,0.012414,NaN,0.020732,0.000121,0.01052,0.004242,-0.007293,-0.01832,0.006425,4.34E-05
731659,-0.003333,-0.008962,0.001408,0.018175,-0.002384,NaN,0.013142,-0.005699,-0.014795,0.010753,-0.076735,0.010924,0.008769,4.42E-05
731660,-0.002676,0.034288,-0.012658,-0.016451,0.014567,NaN,0.012382,0.002439,0.016129,-0.00266,0.016799,0.028816,0.002559,4.46E-05
731661,0.006036,0.017486,-0.009972,0.024199,0.007179,NaN,0.019802,0.032847,0.035577,0.01219,-0.013043,0.049015,0.028403,4.49E-05
731664,-0.042,-0.060866,-0.028058,-0.033704,-0.024947,NaN,-0.054826,-0.031213,-0.05814,-0.048175,-0.028194,-0.025866,-0.036058,4.46E-05
731665,0.012526,0.025543,0.015544,0.011507,0.013135,NaN,-0.002417,0.01459,0.012346,0.007908,0.024479,0.011563,0.007979,4.49E-05
731666,-0.009622,0.03197,-0.004373,-0.009954,0.015784,NaN,0.00424,-0.022768,-0.008315,-0.009415,0.012389,0.048264,-0.006081,4.49E-05
731667,0.005552,0.00036,-0.011713,-0.000359,-0.003552,NaN,-0.008444,-0.001226,-0.017328,-0.008317,-0.006993,-0.014136,-0.003296,4.42E-05
731668,0.005521,-0.021246,-0.020741,-0.005029,-0.005458,NaN,-0.011557,-0.007366,-0.020478,-0.014776,-0.022887,-0.001229,-0.006788,4.34E-05
731671,-0.029513,-0.042311,-0.018154,-0.014079,-0.044574,NaN,-0.043077,-0.029932,-0.054588,-0.018646,-0.023423,-0.014766,-0.018862,4.34E-05
731672,0.001414,-0.018824,0,-0.003662,0.009495,NaN,0.004502,0.003825,0.0086,0.005783,-0.00738,-0.051207,0.009726,4.27E-05
731673,0.031073,0.03289,0.050847,0.032341,0.031352,NaN,0.023688,0.034675,0.066991,0.056263,0.065056,0.041685,0.027041,4.31E-05
731674,-0.009589,0.010235,0,0.020648,0.003715,NaN,0.023139,0.005524,0.002854,0.000389,0.013962,0.025274,-0.005393,4.23E-05
731675,-0.003458,-0.016135,0.005132,0.006976,-0.004823,NaN,-0.003056,-0.013674,-0.029596,-0.024874,-0.021515,-0.011915,0.004462,4.23E-05
731678,0.005552,0.022883,-0.010212,0.000346,0.004847,NaN,-0.006131,-0.003961,0.017595,0.003189,0.029903,-0.002079,0.002811,4.46E-05
731679,-0.002761,-0.011186,-0.010317,-0.010042,0.001458,NaN,-0.028378,-0.004971,-0.014409,0.016289,-0.017933,-0.007917,0.000102,4.38E-05
731680,-0.017993,-0.055053,-0.029039,-0.020287,-0.025986,NaN,-0.024762,-0.016985,-0.024561,-0.039484,-0.028696,-0.039479,-0.012168,4.31E-05
731681,0.012685,0.024342,0,0.011424,0.020009,NaN,0.013672,0.003811,0.01199,0.000814,0.017905,0.061216,0.002853,4.34E-05
731682,-0.08142,0.003116,0.013037,-0.001412,-0.004622,NaN,-0.017341,-0.003291,-0.008294,-0.01586,-0.007036,0.006593,-0.002181,4.46E-05
731685,0.028788,-0.027184,0.019682,0.013786,-0.006229,NaN,0.038562,0.016762,0.02509,0.02314,0.032772,-0.003275,0.018003,4.57E-05
731686,-0.013991,0.003194,-0.009651,0.005579,0.004901,NaN,-0.020138,0.03397,-0.001748,-0.006462,-0.010292,0.018891,0.006484,4.49E-05
731687,-0.011202,-0.029845,0.016492,0.013523,0.002722,NaN,0.001285,0.001087,0.060128,0.013008,0.003466,-0.005643,-0.01694,4.46E-05
731688,-0.009063,0.025021,0.028761,0.009237,0.020247,NaN,-0.018602,0.016651,0.027533,0.023274,0.036269,0.017025,0.009693,4.49E-05
731692,0.001524,0.010404,-0.000717,-0.000678,0.006098,NaN,0.006536,-0.010681,-0.000536,-0.011373,-0.013333,0.012754,-0.00105,4.49E-05
731693,0.028158,0.013069,0.02726,0.013908,-0.01686,NaN,0.027922,0.027231,0.018767,0.021817,0.024493,0.009839,0.018741,4.49E-05
731694,0.005181,-0.005864,0.000698,0,0.057162,NaN,0.015161,0.001401,0.025263,-0.001553,-0.010717,-0.002338,0.003615,4.46E-05
731695,-0.010309,-0.01219,0.001396,-0.009033,0.003393,NaN,-0.016801,-0.006414,-0.027207,-0.008942,0.0025,-0.005859,-0.008881,4.38E-05
731696,-0.006696,0.153264,-0.000697,-0.017218,-0.012363,NaN,0.003165,-0.015493,-0.035356,-0.010592,-0.01995,-0.019253,-0.01584,4.34E-05
731699,0.038202,0.004833,0.04463,0.007558,0.001498,NaN,0.016404,0.014783,0.025711,0.020619,0.015267,0.013221,0.019896,4.34E-05
731700,0.01443,-0.007558,0.010681,0.01432,-0.009721,NaN,0.024209,0.006344,0.009067,0.002331,0.004177,-0.011072,0.003703,4.38E-05
731701,0.01138,-0.006923,-0.009247,-0.025882,0.002265,NaN,-0.012121,-0.008872,-0.027484,-0.008915,-0.011647,-0.009596,-0.00257,4.31E-05
731702,0.009845,-0.001046,0.008,0.006901,-0.00226,NaN,0.015337,0.011661,0.007065,0.005866,0.003367,-0.008882,-0.002883,4.19E-05
731703,0.006267,0.026867,0.009921,0.013365,0.0274,NaN,0.006042,0.01956,0.026983,0.014774,0.02349,0.02444,0.015191,4.27E-05
731706,0.113495,0.018009,0.007204,-0.002367,-0.01302,NaN,0.009009,-0.01199,0.000525,-0.009195,-0.009836,-0.004771,-0.005939,4.31E-05
731707,0.087632,0.030708,0.03381,0.034237,0.014255,NaN,0.031548,0.011442,0.026814,0.019722,0.027318,0.004794,0.006657,4.19E-05
731708,0.008571,-0.005829,-0.025157,0.004261,-0.011118,NaN,-0.006347,-0.007656,-0.016897,-0.01441,-0.017728,-0.015507,-0.003099,4.23E-05
731709,0.01983,-0.008143,-0.018065,-0.01436,-0.010713,NaN,-0.007549,-0.007268,-0.017187,-0.009619,-0.007383,0.012924,-0.008107,4.15E-05
731710,0.016667,0.016749,0.047963,0.02947,0.01501,NaN,0.014628,0.017432,0.037626,0.024087,0.026446,-0.001595,0.013561,4.23E-05
731713,0.014208,0.023902,0.045141,0.026053,0.000739,NaN,0.004037,0.016562,0.02094,-0.00607,0.003221,0.045128,0.014194,4.19E-05
731714,0.005927,0.039432,-0.011998,0.017241,0.028921,NaN,-0.007467,0.011011,-0.008004,-0.008015,-0.00321,0.040122,-0.005161,4.15E-05
731715,-0.006427,-0.010622,-0.003036,-0.006163,0.001539,NaN,0.008102,-0.014225,-0.008573,-0.014236,0.008857,-0.004776,-0.002865,4.04E-05
731716,0.009704,0.00092,0.020097,-0.002171,0.004609,NaN,0.012055,0.013529,0.017294,0.006635,0.030327,0.015504,0.007554,4.04E-05
731717,0.003737,0.012872,-0.007164,-0.030764,0.011317,NaN,0.018151,-0.010122,-0.025,-0.00853,-0.027111,0.008724,-0.00358,4.00E-05
731720,-0.037234,-0.045083,-0.041491,-0.026611,-0.026112,NaN,-0.05961,-0.028543,-0.042564,-0.031678,-0.031051,-0.064865,-0.021382,4.00E-05
731721,-0.017127,-0.002535,0.003137,-0.000988,0.011905,NaN,0.010071,-0.007866,-0.000536,-0.00525,-0.000822,0.024277,-0.000239,3.96E-05
731722,0.003373,0.008577,-0.018136,-0.015496,-0.007059,NaN,0.052199,0.00478,0.009646,-0.024361,-0.004934,-0.015049,0.003705,4.04E-05
731723,0.021849,0.03937,0.014013,0.001005,0.023697,NaN,0.028986,-0.00116,-0.003715,0.00541,0.016529,0.027502,0.009112,4.12E-05
731724,0.004386,-0.008485,-0.014447,-0.013382,0.000805,NaN,0.001625,-0.009526,0.002131,0.002483,-0.01626,0.059108,0.000856,4.12E-05
731728,0.030568,0.065098,0.029318,0.017633,0.036303,NaN,0.010276,0.028501,0.051568,0.023534,0.045455,0.051948,0.020924,4.15E-05
731729,-0.03178,0.000287,0.00805,0.03932,-0.018147,NaN,0.037473,-0.001368,-0.002022,-0.015329,0.048221,-0.002336,0.00134,4.27E-05
731730,-0.009847,0.019793,0.020885,0.002565,-0.01018,NaN,-0.016512,-0.002398,0.055218,-0.00041,-0.032428,0.008361,-0.008607,4.19E-05
731731,-0.008287,0.009564,-0.012635,0.003198,0.014978,NaN,0.023085,0.007784,-0.00048,0.008607,0.01403,-0.010282,0.015965,4.23E-05
731734,-0.027855,-0.013653,0.023766,-0.017214,-0.021938,NaN,0.028205,-0.008065,-0.021134,0.001219,-0.016141,-0.039544,0.005373,4.34E-05
731735,-0.008023,-0.004802,0.0125,0.005514,-0.003822,NaN,0.000998,-0.040192,0.035329,0.00974,0.017188,-0.003838,0.002825,4.12E-05
731736,0.016753,0.004542,0.021164,0.022581,0.03645,NaN,0.048331,0.00513,0.01327,-0.000402,0.043011,0.036427,0.013291,4.00E-05
731737,0.002273,0.003673,0,0.007256,-0.015197,NaN,0.040875,-0.027893,0.021515,-0.031363,-0.0162,-0.006759,0.000256,3.96E-05
731738,-0.027778,-0.061092,-0.000576,-0.018165,-0.040756,NaN,0.005936,-0.022589,-0.003663,-0.017435,-0.02021,-0.048996,0.002378,4.00E-05
731741,-0.020991,0.009895,-0.007488,0.004785,0.000206,NaN,-0.022696,0.02436,-0.004136,0.00338,-0.017571,-0.0161,-0.009136,3.93E-05
731742,0.023228,0.01158,0.009867,0.012381,0.000206,NaN,0.00418,-0.003537,0.013844,0.039158,0.012442,0.014545,0.008387,3.70E-05
731743,0.015716,0.017024,0.011494,-0.008153,0.022266,NaN,-0.019426,0.027659,-0.003641,0.008104,0.019201,0.060932,0.014847,3.58E-05
731744,0.018338,0.015873,0.010227,0.009801,0.016941,NaN,0.001887,-0.000238,0.011421,0.004421,0.004521,0.003378,0.001452,3.51E-05
731745,-0.019696,-0.030398,-0.02081,-0.020977,-0.015865,NaN,-0.01177,-0.014294,-0.03523,-0.013605,0.011253,-0.032997,-0.008637,3.28E-05
731748,0.048794,0.050103,0.03274,0.03134,0.024181,NaN,0.022392,0.021148,0.023876,0.03002,0.012611,0.067549,0.022201,3.32E-05
731749,-0.004379,0,0,0,0.001181,NaN,0.012161,-0.002367,-0.019204,0.02245,-0.021978,0.024788,0.000436,3.43E-05
731750,0.051127,0.000279,0.041713,0.006202,0.010317,NaN,0.01525,0.004745,0.013986,0.004237,0.005243,0.028008,-0.003066,3.39E-05
731751,0.001046,-0.009763,-0.009076,-0.008629,-0.008948,NaN,-0.016841,-0.001771,-0.028966,0,-0.005961,-0.020743,-0.012296,3.09E-05
731752,0.003135,-0.012958,-0.033944,-0.006217,0.000196,NaN,0.00463,0.004376,-0.021307,0.009973,-0.030735,0.016124,0.002312,3.17E-05
731755,-0.007292,0.015411,-0.038483,-0.017204,0.003728,NaN,-0.015207,-0.02049,-0.014998,-0.020889,-0.012374,-0.019291,-0.01389,3.24E-05
731756,-0.01469,-0.005059,-0.028422,-0.002864,-0.004301,NaN,-0.012167,0.00541,0.00442,-0.003103,-0.009397,-0.005076,0.004068,3.17E-05
731757,0.016507,-0.000282,0.007164,-0.006384,-0.010308,NaN,-0.014685,-0.013631,-0.020049,-0.017121,-0.021344,-0.000319,-0.010793,3.51E-05
731758,0.010477,0.037581,0.015412,0.017668,0.022914,NaN,0.024038,0.022548,0.029441,0.019398,0.011309,0.049442,0.007787,3.47E-05
731759,-0.029031,-0.011438,-0.014011,0.000316,-0.00737,NaN,-0.019249,-0.011025,-0.002908,-0.00466,-0.007188,-0.020669,-0.009911,3.32E-05
731762,0.017619,0.000551,-0.005921,0.004733,0.016022,NaN,0.019627,-0.011029,0.011667,0.00039,-0.033789,0.014898,-0.000402,3.43E-05
731763,0.001574,0.025606,0.026802,0.002513,0.025,NaN,-0.005634,0.013212,0.028832,0.019891,0.026644,0.028746,0.006522,3.39E-05
731764,0.009429,0.016107,0.035963,0.017857,0.024953,NaN,0.017941,0.013758,0.037366,0.027916,0.009732,0.021106,0.011271,3.32E-05
731765,-0.007265,0.001849,-0.019037,-0.013543,0.007963,NaN,-0.012059,-0.009323,-0.022062,-0.014137,-0.021687,0.010189,-0.007944,3.32E-05
731769,0.038683,0.0298,0.039954,0.032137,0.034323,NaN,0.035211,0.025491,0.054788,0.034717,0.03202,0.016427,0.01616,3.51E-05
731770,0.026673,0.037388,0.027991,0.021463,-0.000966,NaN,0.002721,0.001859,0.010476,0.010212,0.012729,-0.00482,0.000975,3.51E-05
731771,-0.025,-0.000247,0.003737,-0.018349,0.009139,NaN,0.037087,-0.009043,0.014255,-0.008303,-0.004713,0.005413,-0.007251,3.43E-05
731772,-0.015586,-0.055556,-0.026064,-0.009346,-0.024033,NaN,-0.038378,-0.016848,-0.024276,-0.020386,-0.005525,-0.077359,-0.013124,3.39E-05
731773,0.01379,-0.015686,0.0142,0.021302,0.008833,NaN,0.036735,0.010234,0.018769,0.014864,0.019048,-0.011364,0.009246,3.39E-05
731776,0.002519,0.043028,0.002154,0.004172,0.007783,NaN,0.028871,0.006243,0.029135,0.003295,-0.015576,0.000311,0.006312,3.47E-05
731777,-0.014573,-0.02139,-0.005373,0.005638,-0.007196,NaN,-0.026361,0.011941,0.003331,-0.004745,-0.000791,0.004969,-0.00525,3.51E-05
731778,0.013259,-0.019516,-0.015127,0.003246,-0.003359,NaN,-0.008734,0.003471,0.050207,0.009168,-0.017419,-0.01576,-0.003419,3.47E-05
731779,0.051837,-0.036093,-0.025782,-0.022941,-0.022528,NaN,-0.039207,-0.039313,-0.015014,-0.03016,-0.025786,-0.038932,-0.004544,3.43E-05
731780,-0.001914,-0.036894,0.00732,0.001806,-0.000907,NaN,0.033929,0.00468,-0.01083,0.007493,-0.000827,-0.023195,0.015173,3.47E-05
731783,-0.011985,0.010006,0.002236,-0.018329,0.008628,NaN,-0.031929,-0.014572,-0.024331,-0.03161,-0.032285,0.038462,-0.009954,3.55E-05
731784,0.009219,-0.01302,0.041272,0.015917,0.00099,NaN,0.006413,-0.007879,0.014963,0.013057,0.032506,0.006441,0.00679,3.55E-05
731785,-0.000481,0.150272,0.011248,0.00934,0.026716,NaN,0.007283,0.005498,0.015971,0.002654,0.002486,0.02784,0.003908,3.55E-05
731786,-0.013468,0.029918,-0.01589,-0.029552,0.014018,NaN,-0.046543,-0.009599,-0.033857,-0.017013,-0.034711,0.033624,-0.008889,3.55E-05
731787,0.050219,0.00702,0.026911,0.026453,-0.03024,NaN,0.014218,0.025028,0.039216,0.034231,0.035959,-0.012048,0.018881,3.55E-05
731790,-0.025534,0.011538,0,-0.016782,-0.012028,NaN,-0.000935,-0.012089,-0.006022,-0.010413,-0.018182,-0.007317,-0.001945,3.70E-05
731791,-0.012863,-0.016397,0.004193,-0.00061,-0.024799,NaN,-0.005145,-0.008965,0.005654,-0.005261,0.003367,-0.030713,-0.006696,3.77E-05
731792,-0.021236,-0.017637,0.006263,0.010369,0.000185,NaN,-0.011754,-0.010269,-0.016466,-0.009067,-0.003356,-0.024398,-0.000479,3.74E-05
731793,0.039448,0.024102,0.010892,0.016601,-0.007951,NaN,0.007136,0.003582,0.016333,0.006862,0.009259,0.011043,0.003936,3.66E-05
731794,-0.016603,-0.038665,-0.017445,-0.013361,-0.018826,NaN,-0.009447,0.000246,0.005223,-0.009087,-0.014178,0.010601,-0.008646,3.62E-05
731797,0.023155,-0.009493,0.005744,0.000602,-0.018237,NaN,-0.008107,-0.001723,0.004396,0.000382,0.003384,-0.021615,0.003504,3.70E-05
731798,-0.039132,-0.024716,-0.020768,-0.033083,-0.011029,NaN,-0.039904,-0.015777,-0.033426,-0.019862,-0.01855,-0.031189,-0.016284,3.66E-05
731799,-0.036801,0.006982,-0.064157,-0.026439,-0.007239,NaN,-0.004006,0.000751,-0.005356,-0.00039,-0.016323,-0.012072,0.003054,3.62E-05
731800,0.015283,0.001798,-0.006799,-0.001917,-0.000197,NaN,-0.02916,0.011787,-0.006214,0.002339,-0.00524,-0.020027,0.007141,3.62E-05
731801,-0.014551,0.003589,0.002852,-0.009603,-0.009462,NaN,0.039876,0.002355,-0.01709,-0.005056,-0.00878,0.004503,0.007082,3.66E-05
731804,0.001018,-0.005619,0.007395,0.002909,0.013532,NaN,-0.005976,0.001731,0.013571,0.001173,0.034544,-0.003448,0.003048,3.66E-05
731805,0.002035,0.023632,0.006776,0.023848,0.015413,NaN,0.049599,0.006048,0.019665,0.004686,0.041096,0.032872,0.010059,3.62E-05
731806,0.024365,0.009034,-0.01346,-0.014479,-0.02069,NaN,0.004773,-0.003803,0.013952,-0.005052,-0.021382,-0.01072,-0.00335,3.66E-05
731807,-0.010406,0.002238,0.011939,0.002555,0.01392,NaN,0.004751,0.004433,0.017402,0.001172,0.018487,0.008127,0.004184,3.66E-05
