360, 963, 1539, 1369, 1053, 443, 714, 1208, 359, 1347, 671, 1141,,,,,,,,,,,,,,,,
846, 424, 4, 287, 996, 426, 1308, 220, 1196, 1385,,,,,,,,,,,,,,,,,,
1110, 1206, 91, 733,,,,,,,,,,,,,,,,,,,,,,,,
188, 217, 859, 903, 1186, 337, 1325, 941, 135, 1138, 102, 1238, 1361,,,,,,,,,,,,,,,
122, 1124, 88, 1224, 1347,,,,,,,,,,,,,,,,,,,,,,,
1207, 42, 1444, 768, 1238, 1516, 229, 245, 195,,,,,,,,,,,,,,,,,,,
261, 1236,,,,,,,,,,,,,,,,,,,,,,,,,,
68, 910, 1499, 877, 41, 577, 1353,,,,,,,,,,,,,,,,,,,,,
686, 557, 214, 830, 540, 264,,,,,,,,,,,,,,,,,,,,,,
1468, 1538, 596,,,,,,,,,,,,,,,,,,,,,,,,,
1077, 1493, 1389, 873, 1277,,,,,,,,,,,,,,,,,,,,,,,
944, 973, 58,,,,,,,,,,,,,,,,,,,,,,,,,
1409, 1519, 44, 1353, 544,,,,,,,,,,,,,,,,,,,,,,,
229,,,,,,,,,,,,,,,,,,,,,,,,,,,
190, 779, 157, 879, 1416,,,,,,,,,,,,,,,,,,,,,,,
270, 247, 729, 839, 923, 673, 1422,,,,,,,,,,,,,,,,,,,,,
988, 1098, 1181,,,,,,,,,,,,,,,,,,,,,,,,,
270, 820, 730, 1520, 1364, 688, 745, 1235,,,,,,,,,,,,,,,,,,,,
1191, 315,,,,,,,,,,,,,,,,,,,,,,,,,,
286, 1289, 253, 1389, 1512,,,,,,,,,,,,,,,,,,,,,,,
1324, 635, 1557, 1080,,,,,,,,,,,,,,,,,,,,,,,,
383, 1186, 749, 1232, 1342, 1425,,,,,,,,,,,,,,,,,,,,,,
1189, 686, 1368, 879,,,,,,,,,,,,,,,,,,,,,,,,
1358, 1429, 487, 60, 1063, 27, 1163,,,,,,,,,,,,,,,,,,,,,
1016, 766, 1515, 413, 190,,,,,,,,,,,,,,,,,,,,,,,
790, 1512, 490, 853, 497, 420, 237,,,,,,,,,,,,,,,,,,,,,
963, 1073, 1156,,,,,,,,,,,,,,,,,,,,,,,,,
884,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419, 1169, 360, 816, 593, 117, 1132,,,,,,,,,,,,,,,,,,,,,
203, 274, 890, 187,,,,,,,,,,,,,,,,,,,,,,,,
1111, 1300,,,,,,,,,,,,,,,,,,,,,,,,,,
578, 462, 811,,,,,,,,,,,,,,,,,,,,,,,,,
1059, 1236, 1120, 1469,,,,,,,,,,,,,,,,,,,,,,,,
1190, 1436, 987, 777, 993, 344, 733,,,,,,,,,,,,,,,,,,,,,
831, 421, 1236, 348, 725, 1153,,,,,,,,,,,,,,,,,,,,,,
1550, 701, 545, 1427, 1483, 901, 1090,,,,,,,,,,,,,,,,,,,,,
133, 243, 326, 76, 825, 137,,,,,,,,,,,,,,,,,,,,,,
320, 416, 859, 1502, 1546, 270, 566, 410,,,,,,,,,,,,,,,,,,,,
399, 1441, 287,,,,,,,,,,,,,,,,,,,,,,,,,
906,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107, 258, 102, 984, 1040,,,,,,,,,,,,,,,,,,,,,,,
712,,,,,,,,,,,,,,,,,,,,,,,,,,,
400, 1548, 806, 1475, 294,,,,,,,,,,,,,,,,,,,,,,,
1252, 376, 1032, 210, 1531, 1415, 206,,,,,,,,,,,,,,,,,,,,,
1463, 521,,,,,,,,,,,,,,,,,,,,,,,,,,
1379, 477, 1213, 976,,,,,,,,,,,,,,,,,,,,,,,,
793,,,,,,,,,,,,,,,,,,,,,,,,,,,
182, 1397,,,,,,,,,,,,,,,,,,,,,,,,,,
1321, 406, 450, 732, 1028,,,,,,,,,,,,,,,,,,,,,,,
490, 280, 496, 1405, 236,,,,,,,,,,,,,,,,,,,,,,,
226, 1214, 538, 1008, 426, 615,,,,,,,,,,,,,,,,,,,,,,
1384, 481, 1217, 1394,,,,,,,,,,,,,,,,,,,,,,,,
1336, 660, 716, 133, 737, 899, 1142, 826,,,,,,,,,,,,,,,,,,,,
182, 1396, 551, 262,,,,,,,,,,,,,,,,,,,,,,,,
1467, 764, 902, 1318, 69,,,,,,,,,,,,,,,,,,,,,,,
881, 1004, 222, 1010, 1347, 1164, 155,,,,,,,,,,,,,,,,,,,,,
263, 1438,,,,,,,,,,,,,,,,,,,,,,,,,,
390, 966,,,,,,,,,,,,,,,,,,,,,,,,,,
1122, 274, 118, 1000, 1056,,,,,,,,,,,,,,,,,,,,,,,
309, 924, 395, 972, 801, 485, 1434, 146, 163,,,,,,,,,,,,,,,,,,,
829, 940, 1023,,,,,,,,,,,,,,,,,,,,,,,,,
491, 853, 498, 421, 238, 787, 697, 1380, 1334, 658, 715, 132, 735, 898, 1141, 825,,,,,,,,,,,,
318, 933,,,,,,,,,,,,,,,,,,,,,,,,,,
1460, 1504, 229, 938, 782, 106, 162,,,,,,,,,,,,,,,,,,,,,
1382, 1465, 1215, 406, 1276, 639, 163,,,,,,,,,,,,,,,,,,,,,
175, 1151,,,,,,,,,,,,,,,,,,,,,,,,,,
1059, 1342, 493, 337, 1219, 1275,,,,,,,,,,,,,,,,,,,,,,
1509, 421, 983, 28, 521, 1070, 980, 105,,,,,,,,,,,,,,,,,,,,
220, 636, 946,,,,,,,,,,,,,,,,,,,,,,,,,
814, 98, 1100, 65, 1200,,,,,,,,,,,,,,,,,,,,,,,
96, 233, 649, 959, 29,,,,,,,,,,,,,,,,,,,,,,,
925, 382, 39, 655, 366,,,,,,,,,,,,,,,,,,,,,,,
472, 156,,,,,,,,,,,,,,,,,,,,,,,,,,
793, 344, 134, 350,,,,,,,,,,,,,,,,,,,,,,,,
473, 1209, 1386, 1270, 61, 157, 600, 168, 1343,,,,,,,,,,,,,,,,,,,
1233, 1303,,,,,,,,,,,,,,,,,,,,,,,,,,
793,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232, 317, 360, 643, 1353, 783,,,,,,,,,,,,,,,,,,,,,,
1286, 1369, 1119, 310, 1180, 543,,,,,,,,,,,,,,,,,,,,,,
1207, 1556, 508, 951, 1180, 1223, 1506,,,,,,,,,,,,,,,,,,,,,
47, 730,,,,,,,,,,,,,,,,,,,,,,,,,,
713, 1516, 1079, 4, 114, 197, 1506,,,,,,,,,,,,,,,,,,,,,
58,,,,,,,,,,,,,,,,,,,,,,,,,,,
847, 198, 587, 564,,,,,,,,,,,,,,,,,,,,,,,,
1431, 943, 1265, 1442,,,,,,,,,,,,,,,,,,,,,,,,
853, 204, 1007, 570,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539, 1023, 1013, 630, 220, 1036, 147,,,,,,,,,,,,,,,,,,,,,
880,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421, 1504, 1255, 445, 901, 678, 202,,,,,,,,,,,,,,,,,,,,,
920, 1457,,,,,,,,,,,,,,,,,,,,,,,,,,
524, 1034,,,,,,,,,,,,,,,,,,,,,,,,,,
791,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511, 541, 1477, 641,,,,,,,,,,,,,,,,,,,,,,,,
932, 1348, 100, 728, 1132,,,,,,,,,,,,,,,,,,,,,,,
1252, 1469, 406, 1209, 1186, 110,,,,,,,,,,,,,,,,,,,,,,
291, 495, 711, 1207,,,,,,,,,,,,,,,,,,,,,,,,
417, 1459, 305,,,,,,,,,,,,,,,,,,,,,,,,,
1213, 44,,,,,,,,,,,,,,,,,,,,,,,,,,
1080, 1496, 248, 1290, 1280, 897, 901,,,,,,,,,,,,,,,,,,,,,
322, 832, 1275, 359, 1547, 272, 981, 825,,,,,,,,,,,,,,,,,,,,
1134, 4, 1007, 1529,,,,,,,,,,,,,,,,,,,,,,,,
1215, 46,,,,,,,,,,,,,,,,,,,,,,,,,,
951, 208, 464, 840, 125,,,,,,,,,,,,,,,,,,,,,,,
774, 71,,,,,,,,,,,,,,,,,,,,,,,,,,
215, 898,,,,,,,,,,,,,,,,,,,,,,,,,,
82, 792, 222, 1104, 16, 991, 1181,,,,,,,,,,,,,,,,,,,,,
726, 1235, 120,,,,,,,,,,,,,,,,,,,,,,,,,
13, 629, 1484, 63, 479, 375, 1417, 263, 1311, 995, 386, 242, 259, 209,,,,,,,,,,,,,,
1290, 735, 1257,,,,,,,,,,,,,,,,,,,,,,,,,
1352, 1381, 466, 509, 792,,,,,,,,,,,,,,,,,,,,,,,
951, 1061, 1144,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,,,,,,,,,,,,,,,,,,,,,,,,,
761, 1043, 195, 39, 921, 977,,,,,,,,,,,,,,,,,,,,,,
1068, 313,,,,,,,,,,,,,,,,,,,,,,,,,,
441, 896, 674, 197, 1213, 1283, 341,,,,,,,,,,,,,,,,,,,,,
954,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141, 1024, 1374, 1469, 354,,,,,,,,,,,,,,,,,,,,,,,
959, 549, 1365, 476, 439, 1282, 726,,,,,,,,,,,,,,,,,,,,,
678, 655,,,,,,,,,,,,,,,,,,,,,,,,,,
544, 134, 949, 61, 438,,,,,,,,,,,,,,,,,,,,,,,
718,,,,,,,,,,,,,,,,,,,,,,,,,,,
729, 480, 1229, 126,,,,,,,,,,,,,,,,,,,,,,,,
1355, 1039, 430, 286, 303, 253,,,,,,,,,,,,,,,,,,,,,,
595, 945, 1454, 1484,,,,,,,,,,,,,,,,,,,,,,,,
286, 1023, 1199, 1083, 1432, 1528,,,,,,,,,,,,,,,,,,,,,,
1539, 1156, 746, 4, 673, 636,,,,,,,,,,,,,,,,,,,,,,
873, 784,,,,,,,,,,,,,,,,,,,,,,,,,,
741, 264, 135, 1350, 408, 118, 1400,,,,,,,,,,,,,,,,,,,,,
492, 854, 498, 421, 238, 788, 698, 1477,,,,,,,,,,,,,,,,,,,,
933, 1216, 368, 309, 1191,,,,,,,,,,,,,,,,,,,,,,,
175, 551, 1394, 424, 1360, 524, 1061, 1423,,,,,,,,,,,,,,,,,,,,
1347, 644, 781, 1197,,,,,,,,,,,,,,,,,,,,,,,,
777, 487,,,,,,,,,,,,,,,,,,,,,,,,,,
1057, 381, 437, 1413, 458, 620,,,,,,,,,,,,,,,,,,,,,,
1100, 984, 1333, 285, 728,,,,,,,,,,,,,,,,,,,,,,,
111, 688, 517, 201, 1149, 1420,,,,,,,,,,,,,,,,,,,,,,
737, 261, 1276, 1347, 405,,,,,,,,,,,,,,,,,,,,,,,
830, 554, 970, 1279, 764, 753,,,,,,,,,,,,,,,,,,,,,,
1003, 886, 1236, 187, 630,,,,,,,,,,,,,,,,,,,,,,,
1464, 494, 1430, 594,,,,,,,,,,,,,,,,,,,,,,,,
610,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461, 491, 1427, 591,,,,,,,,,,,,,,,,,,,,,,,,
608,,,,,,,,,,,,,,,,,,,,,,,,,,,
477, 414, 1429, 1086, 144, 1413,,,,,,,,,,,,,,,,,,,,,,
1408, 426, 256, 1498, 888,,,,,,,,,,,,,,,,,,,,,,,
303, 653, 1162,,,,,,,,,,,,,,,,,,,,,,,,,
767, 717, 867, 418,,,,,,,,,,,,,,,,,,,,,,,,
428, 1044, 341,,,,,,,,,,,,,,,,,,,,,,,,,
820, 1197, 779, 1301, 878, 1001, 219, 1421, 1344,,,,,,,,,,,,,,,,,,,
337, 754, 1094, 844, 35, 491, 268, 1350,,,,,,,,,,,,,,,,,,,,
477, 294, 843,,,,,,,,,,,,,,,,,,,,,,,,,
372, 561, 1137, 1381, 1064,,,,,,,,,,,,,,,,,,,,,,,
438, 1054, 351, 921, 1083,,,,,,,,,,,,,,,,,,,,,,,
13, 629, 340,,,,,,,,,,,,,,,,,,,,,,,,,
466, 1269, 832, 1315, 1425, 1508, 64, 534, 1096, 141,,,,,,,,,,,,,,,,,,
915, 1252, 264,,,,,,,,,,,,,,,,,,,,,,,,,
1080, 1163, 913, 104, 973, 337, 274, 466, 283, 833,,,,,,,,,,,,,,,,,,
1042, 1352, 836, 826,,,,,,,,,,,,,,,,,,,,,,,,
284, 1260,,,,,,,,,,,,,,,,,,,,,,,,,,
128, 611, 1487, 13, 1321, 512, 968, 745, 269,,,,,,,,,,,,,,,,,,,
899,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263, 187, 297, 381, 131, 880, 1336, 611,,,,,,,,,,,,,,,,,,,,
384, 987, 1149, 1393, 1076,,,,,,,,,,,,,,,,,,,,,,,
1309, 993, 384, 1532, 1549, 1499,,,,,,,,,,,,,,,,,,,,,,
1007, 1130, 348, 1136, 1473, 1290, 281,,,,,,,,,,,,,,,,,,,,,
964, 1313, 1409, 294, 937, 980, 656, 1444, 223, 40, 589, 86, 768,,,,,,,,,,,,,,,
922, 1084,,,,,,,,,,,,,,,,,,,,,,,,,,
206, 235, 878, 921, 1204, 356, 1344,,,,,,,,,,,,,,,,,,,,,
158, 1161, 125, 1261, 1383,,,,,,,,,,,,,,,,,,,,,,,
658, 1047, 1024, 1507, 59, 142, 1450,,,,,,,,,,,,,,,,,,,,,
1283, 48,,,,,,,,,,,,,,,,,,,,,,,,,,
1057, 1207, 757, 547, 764, 115,,,,,,,,,,,,,,,,,,,,,,
1379, 1329, 1479, 616, 820, 1036, 387,,,,,,,,,,,,,,,,,,,,,
571,,,,,,,,,,,,,,,,,,,,,,,,,,,
797, 1453,,,,,,,,,,,,,,,,,,,,,,,,,,
1143, 560, 750, 1326, 11, 1253,,,,,,,,,,,,,,,,,,,,,,
612, 1282, 1244, 529, 1531, 496, 73,,,,,,,,,,,,,,,,,,,,,
1103, 1320, 670, 1060, 1037,,,,,,,,,,,,,,,,,,,,,,,
1423, 1440, 1390, 1540, 677, 880, 1142,,,,,,,,,,,,,,,,,,,,,
933,,,,,,,,,,,,,,,,,,,,,,,,,,,
92, 854, 858, 115, 371, 747, 32,,,,,,,,,,,,,,,,,,,,,
493, 1015, 593, 715, 1491, 722,,,,,,,,,,,,,,,,,,,,,,
850, 1426,,,,,,,,,,,,,,,,,,,,,,,,,,
1076, 267, 723, 500, 24, 1039, 1109,,,,,,,,,,,,,,,,,,,,,
583, 40, 111, 727, 24, 161,,,,,,,,,,,,,,,,,,,,,,
660,,,,,,,,,,,,,,,,,,,,,,,,,,,
663, 1066, 270, 274, 1089, 1345, 1062, 240, 417,,,,,,,,,,,,,,,,,,,
929, 706, 230,,,,,,,,,,,,,,,,,,,,,,,,,
754, 943, 1519, 205, 1446, 837, 694,,,,,,,,,,,,,,,,,,,,,
655,,,,,,,,,,,,,,,,,,,,,,,,,,,
749, 366, 1515,,,,,,,,,,,,,,,,,,,,,,,,,
1341, 133, 229, 672, 1314, 1358, 83, 378,,,,,,,,,,,,,,,,,,,,
673, 330, 946, 656, 380,,,,,,,,,,,,,,,,,,,,,,,
850, 666, 1216,,,,,,,,,,,,,,,,,,,,,,,,,
163, 791, 1195, 812, 402, 1218, 329,,,,,,,,,,,,,,,,,,,,,
388, 617, 661, 944, 95, 1497, 821, 877,,,,,,,,,,,,,,,,,,,,
1509, 794, 1383, 761, 1482, 461,,,,,,,,,,,,,,,,,,,,,,
1334, 658, 714, 132, 735, 994, 1237, 921,,,,,,,,,,,,,,,,,,,,
1335, 659, 715, 132, 735, 898, 462, 145,,,,,,,,,,,,,,,,,,,,
1374, 1457, 1207, 398, 1268, 631, 155,,,,,,,,,,,,,,,,,,,,,
348, 165, 714,,,,,,,,,,,,,,,,,,,,,,,,,
388, 1270, 528, 784, 1160, 445,,,,,,,,,,,,,,,,,,,,,,
689, 1265, 1508,,,,,,,,,,,,,,,,,,,,,,,,,
1502, 1425,,,,,,,,,,,,,,,,,,,,,,,,,,
599, 1148, 1058, 182, 838,,,,,,,,,,,,,,,,,,,,,,,
1319, 443, 1513, 277, 454, 337, 687, 518, 534,,,,,,,,,,,,,,,,,,,
153, 596, 825, 868, 1151, 303,,,,,,,,,,,,,,,,,,,,,,
190, 979, 1316, 1133, 124,,,,,,,,,,,,,,,,,,,,,,,
1001, 1311, 795, 785, 551, 341, 557, 1466, 711,,,,,,,,,,,,,,,,,,,
1228, 1139, 263, 918,,,,,,,,,,,,,,,,,,,,,,,,
560, 350, 566, 1475, 720, 283,,,,,,,,,,,,,,,,,,,,,,
740, 930, 1506, 191, 1433, 824, 680,,,,,,,,,,,,,,,,,,,,,
467, 1043,,,,,,,,,,,,,,,,,,,,,,,,,,
31, 87, 1062, 108,,,,,,,,,,,,,,,,,,,,,,,,
868, 791, 608, 1157, 1068, 192,,,,,,,,,,,,,,,,,,,,,,
770, 907, 1323, 1317, 801, 1204, 408, 412,,,,,,,,,,,,,,,,,,,,
1186, 337, 181, 1063, 1119,,,,,,,,,,,,,,,,,,,,,,,
1450, 548, 1284, 1461,,,,,,,,,,,,,,,,,,,,,,,,
917,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226, 151, 261, 344, 95, 844, 1299,,,,,,,,,,,,,,,,,,,,,
1443, 1526, 1276, 467, 923, 700, 224,,,,,,,,,,,,,,,,,,,,,
990, 1300, 784, 774,,,,,,,,,,,,,,,,,,,,,,,,
911, 1260, 212, 241, 884, 927,,,,,,,,,,,,,,,,,,,,,,
750, 1366, 663, 800,,,,,,,,,,,,,,,,,,,,,,,,
757, 1372, 1083, 807, 1223, 1532,,,,,,,,,,,,,,,,,,,,,,
474,,,,,,,,,,,,,,,,,,,,,,,,,,,
435, 1251, 362, 739, 1168,,,,,,,,,,,,,,,,,,,,,,,
300, 157, 173, 123, 273,,,,,,,,,,,,,,,,,,,,,,,
1019, 437, 626,,,,,,,,,,,,,,,,,,,,,,,,,
546, 856,,,,,,,,,,,,,,,,,,,,,,,,,,
374, 1510, 74, 850, 81, 418, 234,,,,,,,,,,,,,,,,,,,,,
1094, 1377, 528, 1516, 840, 1407,,,,,,,,,,,,,,,,,,,,,,
187, 923, 1100, 983, 1333, 1428,,,,,,,,,,,,,,,,,,,,,,
374, 1510, 75, 851, 81, 418, 235,,,,,,,,,,,,,,,,,,,,,
68, 85, 35, 185, 1294, 1181, 1397,,,,,,,,,,,,,,,,,,,,,
18, 208, 784, 1027,,,,,,,,,,,,,,,,,,,,,,,,
3, 525, 103, 226,,,,,,,,,,,,,,,,,,,,,,,,
833, 196, 1278, 1149, 806, 1421, 1132, 856,,,,,,,,,,,,,,,,,,,,
1003, 1513, 398, 627,,,,,,,,,,,,,,,,,,,,,,,,
473, 1248, 479, 816, 633, 1182, 679, 1361,,,,,,,,,,,,,,,,,,,,
1232, 928, 1011, 762,,,,,,,,,,,,,,,,,,,,,,,,
644, 594, 744, 295, 299, 914,,,,,,,,,,,,,,,,,,,,,,
967, 1289, 1466, 1349, 141, 650, 680, 1322,,,,,,,,,,,,,,,,,,,,
471, 261, 477, 1386, 631,,,,,,,,,,,,,,,,,,,,,,,
1232, 356, 1012, 190, 367, 250, 600,,,,,,,,,,,,,,,,,,,,,
1476, 1027, 1230, 1447, 384, 1187, 1164,,,,,,,,,,,,,,,,,,,,,
1193, 1037, 361,,,,,,,,,,,,,,,,,,,,,,,,,
928, 412, 402, 19,,,,,,,,,,,,,,,,,,,,,,,,
661, 357,,,,,,,,,,,,,,,,,,,,,,,,,,
740,,,,,,,,,,,,,,,,,,,,,,,,,,,
873, 1249, 534, 1122,,,,,,,,,,,,,,,,,,,,,,,,
700, 916, 267,,,,,,,,,,,,,,,,,,,,,,,,,
1366, 850, 840, 457, 47, 863,,,,,,,,,,,,,,,,,,,,,,
21, 996, 1185, 204, 447, 131, 1079, 936,,,,,,,,,,,,,,,,,,,,
340, 1116,,,,,,,,,,,,,,,,,,,,,,,,,,
921, 965,,,,,,,,,,,,,,,,,,,,,,,,,,
1109, 566, 223, 838, 549, 273,,,,,,,,,,,,,,,,,,,,,,
692, 563, 220, 836, 546, 270,,,,,,,,,,,,,,,,,,,,,,
575, 299, 715, 1025, 509,,,,,,,,,,,,,,,,,,,,,,,
252, 175, 1550, 541,,,,,,,,,,,,,,,,,,,,,,,,
388, 698, 182, 172, 1347, 937, 195, 864,,,,,,,,,,,,,,,,,,,,
385, 1267, 179, 1154, 1344,,,,,,,,,,,,,,,,,,,,,,,
614, 1092, 1296, 1512,,,,,,,,,,,,,,,,,,,,,,,,
1104, 1133, 218, 262,,,,,,,,,,,,,,,,,,,,,,,,
28, 1336, 527, 1397, 760, 698, 155, 1370,,,,,,,,,,,,,,,,,,,,
821, 545, 961, 1271, 755, 744,,,,,,,,,,,,,,,,,,,,,,
463, 613, 164,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490, 920, 244, 714, 131, 274, 1011, 1187, 1071, 1420, 1516,,,,,,,,,,,,,,,,,
22, 1210, 1493, 645, 488,,,,,,,,,,,,,,,,,,,,,,,
901, 585, 1534, 246, 263, 213,,,,,,,,,,,,,,,,,,,,,,
1490, 920, 244, 714, 132, 275, 1011, 1188, 1071, 1421, 1517,,,,,,,,,,,,,,,,,
1460,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234, 304, 708, 325, 1473,,,,,,,,,,,,,,,,,,,,,,,
1057, 1367, 437, 840,,,,,,,,,,,,,,,,,,,,,,,,
1071, 1221, 358, 562, 778, 129,,,,,,,,,,,,,,,,,,,,,,
1204, 341, 545, 761, 112, 501,,,,,,,,,,,,,,,,,,,,,,
405, 848, 1491, 1121, 1404, 555, 399, 1281,,,,,,,,,,,,,,,,,,,,
1181, 505, 975, 1537, 582, 1158, 988,,,,,,,,,,,,,,,,,,,,,
782, 759, 1242,,,,,,,,,,,,,,,,,,,,,,,,,
1214, 1204,,,,,,,,,,,,,,,,,,,,,,,,,,
1520, 85, 861,,,,,,,,,,,,,,,,,,,,,,,,,
815, 472, 1087, 798, 522, 938, 1248,,,,,,,,,,,,,,,,,,,,,
347, 962, 673, 397,,,,,,,,,,,,,,,,,,,,,,,,
1031, 449, 638, 1214,,,,,,,,,,,,,,,,,,,,,,,,
308, 1151, 181, 1117, 281, 818, 36, 824,,,,,,,,,,,,,,,,,,,,
1203, 780, 903, 121,,,,,,,,,,,,,,,,,,,,,,,,
837,,,,,,,,,,,,,,,,,,,,,,,,,,,
172, 55, 405,,,,,,,,,,,,,,,,,,,,,,,,,
492, 747, 1124, 408, 997, 375, 1097,,,,,,,,,,,,,,,,,,,,,
765, 395,,,,,,,,,,,,,,,,,,,,,,,,,,
961, 512, 715, 932, 1427,,,,,,,,,,,,,,,,,,,,,,,
1407, 105, 481, 1323,,,,,,,,,,,,,,,,,,,,,,,,
573, 1349, 579,,,,,,,,,,,,,,,,,,,,,,,,,
480, 1056,,,,,,,,,,,,,,,,,,,,,,,,,,
1463, 561, 1297, 1060, 943,,,,,,,,,,,,,,,,,,,,,,,
1197, 348, 1336, 660, 1130,,,,,,,,,,,,,,,,,,,,,,,
1465, 1549, 1299, 490, 945, 723, 247,,,,,,,,,,,,,,,,,,,,,
171, 1053,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379, 1223, 547, 603,,,,,,,,,,,,,,,,,,,,,,,,
752, 662,,,,,,,,,,,,,,,,,,,,,,,,,,
1486, 504, 748, 432, 1380, 1237, 1253,,,,,,,,,,,,,,,,,,,,,
382, 732, 1241,,,,,,,,,,,,,,,,,,,,,,,,,
1087, 344, 1014, 1390, 261, 1264, 228, 1363,,,,,,,,,,,,,,,,,,,,
1354, 971, 561, 1377, 488,,,,,,,,,,,,,,,,,,,,,,,
1472, 902, 226, 696,,,,,,,,,,,,,,,,,,,,,,,,
1529,,,,,,,,,,,,,,,,,,,,,,,,,,,
447, 596, 147,,,,,,,,,,,,,,,,,,,,,,,,,
391, 529, 945, 1255, 325, 728,,,,,,,,,,,,,,,,,,,,,,
46, 1421,,,,,,,,,,,,,,,,,,,,,,,,,,
45, 595,,,,,,,,,,,,,,,,,,,,,,,,,,
485, 1141, 319, 496, 379, 729, 824,,,,,,,,,,,,,,,,,,,,,
1324, 1274, 1424, 974, 1178, 1394, 332,,,,,,,,,,,,,,,,,,,,,
938,,,,,,,,,,,,,,,,,,,,,,,,,,,
46, 516, 1078, 123,,,,,,,,,,,,,,,,,,,,,,,,
679, 1335, 513, 276, 159, 509, 1018, 1461,,,,,,,,,,,,,,,,,,,,
252, 722, 1284, 329, 1003,,,,,,,,,,,,,,,,,,,,,,,
398, 1452, 577, 88, 410, 587, 471,,,,,,,,,,,,,,,,,,,,,
1172, 315,,,,,,,,,,,,,,,,,,,,,,,,,,
505, 415, 1097, 195, 931, 694, 577, 927,,,,,,,,,,,,,,,,,,,,
506, 989, 1099, 1182, 933,,,,,,,,,,,,,,,,,,,,,,,
713, 1195, 892, 975,,,,,,,,,,,,,,,,,,,,,,,,
487,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272, 450, 213, 97,,,,,,,,,,,,,,,,,,,,,,,,
167, 1248, 705,,,,,,,,,,,,,,,,,,,,,,,,,
354, 1263,,,,,,,,,,,,,,,,,,,,,,,,,,
551, 1353, 917, 1399, 1510, 35,,,,,,,,,,,,,,,,,,,,,,
723, 1272, 1183, 307, 962,,,,,,,,,,,,,,,,,,,,,,,
417, 833, 1143, 627,,,,,,,,,,,,,,,,,,,,,,,,
735,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001, 1324, 1500, 1384, 175, 685, 714, 1357,,,,,,,,,,,,,,,,,,,,
687, 876, 1453, 138, 1380, 770, 627,,,,,,,,,,,,,,,,,,,,,
804, 155, 958, 521,,,,,,,,,,,,,,,,,,,,,,,,
1390, 487, 1224, 1400, 1244, 129, 771, 815, 1098, 1394, 145, 361, 1270, 101, 78, 561, 671, 754,,,,,,,,,,
112, 555, 784, 827, 1110, 262,,,,,,,,,,,,,,,,,,,,,,
9, 408, 1556, 814, 1483, 302,,,,,,,,,,,,,,,,,,,,,,
1482, 1525, 250, 960, 803, 127, 184, 327, 371, 654, 949, 793, 117, 587,,,,,,,,,,,,,,
1219, 570, 959, 936, 1419, 1529,,,,,,,,,,,,,,,,,,,,,,
272, 875, 1037, 1280, 964,,,,,,,,,,,,,,,,,,,,,,,
450, 799, 1309, 194,,,,,,,,,,,,,,,,,,,,,,,,
1432, 717, 161, 683, 261, 384, 1160, 390,,,,,,,,,,,,,,,,,,,,
862, 1212, 163, 193, 835,,,,,,,,,,,,,,,,,,,,,,,
1362, 686, 742, 160, 763, 925, 1168, 852,,,,,,,,,,,,,,,,,,,,
570, 440, 97, 713, 424, 147,,,,,,,,,,,,,,,,,,,,,,
823, 413, 1228, 340, 303, 1145,,,,,,,,,,,,,,,,,,,,,,
637, 1386, 698, 61, 1143,,,,,,,,,,,,,,,,,,,,,,,
811, 162, 551, 528,,,,,,,,,,,,,,,,,,,,,,,,
936, 260, 730, 1292, 337, 914, 1535, 33, 1008, 54,,,,,,,,,,,,,,,,,,
370, 187, 736,,,,,,,,,,,,,,,,,,,,,,,,,
991, 502, 1037, 1547, 432, 1074,,,,,,,,,,,,,,,,,,,,,,
1265, 962, 1045, 795, 1544,,,,,,,,,,,,,,,,,,,,,,,
1345, 97, 1139, 1226, 843,,,,,,,,,,,,,,,,,,,,,,,
187, 258, 873, 170,,,,,,,,,,,,,,,,,,,,,,,,
468, 724, 1100, 385, 974, 352,,,,,,,,,,,,,,,,,,,,,,
6, 222, 717, 1520, 1497, 422, 118,,,,,,,,,,,,,,,,,,,,,
1115,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287, 332, 908, 835,,,,,,,,,,,,,,,,,,,,,,,,
1060, 504,,,,,,,,,,,,,,,,,,,,,,,,,,
